11.598999958333332,81.746999902083317,14.667999937499998,60.355999906249991
12.285688013776884,81.646620646863070,14.878397291271339,60.192681607696841
12.993770809395253,81.536928524304457,15.088223275980035,60.028629880313972
13.726810769419703,81.416727145747956,15.297475334962668,59.863846723019883
14.489571871729680,81.284445621524725,15.506150918548927,59.698334143645354
15.288677084299090,81.137939005354681,15.714247484092699,59.532094158908933
16.133816397795268,80.974124024078577,15.921762496002991,59.365128794392369
17.040202539141941,80.788243516304078,16.128693425774873,59.197440084515925
18.034341201457700,80.572149843814088,16.335037752020266,59.029030072513642
19.171102052701215,80.309262473948436,16.540792960498681,58.859900810408334
20.613512578111493,79.951184432856678,16.745956544147827,58.690054358986728
20.892468708628083,79.878742756027520,16.777067713973480,58.664193117935682
21.171170271006734,79.805327781926096,16.804974927065544,58.640971427139107
21.449613869356842,79.730940405090664,16.829477446660661,58.620564256628924
21.727796110931031,79.655581531907970,16.850349564343858,58.603167017675851
22.005713606166488,79.579252080602032,16.867336144976548,58.588999134050830
22.283362968726237,79.501952981223226,16.880147099270122,58.578308462117000
22.560740815540406,79.423685175636606,16.888450451310923,58.571376820978713
22.837843766847470,79.344449617510705,16.891863539146563,58.568526994780896
23.114668446235427,79.264247272305781,16.889941695826693,58.570131717960095
23.391211480682909,79.183079117262139,16.882163470527168,58.576625378315363
23.667469500600316,79.100946141388093,16.867911004591285,58.588519518649932
23.943439139870854,79.017849345448070,16.846443470664415,58.606423766495205
24.219117035891561,78.933789741950264,16.816860324934080,58.631074719595475
24.494499829614274,78.848768355134439,16.778049155171818,58.663376838427048
24.769584165586558,78.762786220959384,16.728609423673912,58.704462091217415
25.044366691992586,78.675844387090237,16.666736926381024,58.755780099939813
25.318844060693994,78.587943912885805,16.590041017733064,58.819240386071961
25.593012927270660,78.499085869385667,16.495239604806525,58.897449145200447
25.866869951061474,78.409271339296964,16.377614276851407,58.994131153263318
26.140411795205019,78.318501416981491,16.229945007369828,59.114952532957936
26.413635126680244,78.226777208442044,16.040147342251029,59.269340860661153
26.686536616347095,78.134099831309186,15.784923216241564,59.475362817017306
26.959112938987033,78.040470414827496,15.405725763309409,59.778135228363695
27.231360773343582,77.945890099841876,14.529715128954800,60.462702758334451
27.247987844263807,77.9400793487691,14.318377414899931,60.62480218599743
27.25060805940748,77.939163267552,14.10647509065358,60.7861630174956
27.240756447184136,77.94260708135678,13.894010802973856,60.94678318878036
27.219704568179747,77.94996147320782,13.680987140671078,61.106660742745575
27.188519797116456,77.96084402888015,13.467406699371342,61.26579373133372
27.148108419249056,77.97492558323009,13.253272081484916,61.42418021555958
